"avg_type","id","player","team","pos","points","sd_pts","dropoff","floor","ceiling","points_vor","floor_vor","ceiling_vor","rank","floor_rank","ceiling_rank","pos_rank","tier"
"robust","15261","Chuba Hubbard","CAR","RB",137.2,6.15278999999997,3.89999999999998,133.05,149.09,9.49999999999999,23.8,2.42000000000002,84,61,93,31,14
"robust","17066","Kyle Monangai","CHI","RB",133.3,11.71254,1.44999999999999,119.58,142.96,5.60000000000001,10.33,-3.70999999999998,93,84,113,32,14
"weighted","17066","Kyle Monangai","CHI","RB",133.226044568245,10.8770143222643,2.41963788300836,117.186819155348,143.198596887633,4.58140668523677,9.07724287465537,-5.55283123100952,93,85,115,33,10
"average","17066","Kyle Monangai","CHI","RB",133.44,10.6861124830314,2.90000000000001,119.58,142.96,4.31,10.33,-3.70999999999998,96,84,113,33,10
"robust","17068","RJ Harvey","DEN","RB",131.85,39.36303,1.60000000000002,102.37,157.96,4.15000000000002,-6.88000000000001,11.29,97,122,73,33,14
"weighted","17256","Jacory Croskey-Merritt","WAS","RB",130.806406685237,6.69031106130125,2.16176880222841,124.498812482313,139.391860858991,2.16176880222841,16.3892362016209,-9.35956725965073,97,71,120,34,10
"average","17256","Jacory Croskey-Merritt","WAS","RB",130.54,6.5736595591801,1.41,124.62,138.76,1.41,15.37,-7.91,99,75,122,34,10
"robust","17256","Jacory Croskey-Merritt","WAS","RB",130.25,5.48561999999996,2.55,124.62,138.76,2.55,15.37,-7.91,99,75,122,34,14
"weighted","15972","Jordan Mason","MIN","RB",128.644637883008,15.7005152294754,1.20153203342623,108.109576280692,143.276312103584,0,0,-5.4751160150584,101,101,113,35,10
"average","17068","RJ Harvey","DEN","RB",129.13,25.8539793842263,0.179999999999978,102.37,157.96,0,-6.88000000000001,11.29,103,122,73,35,10
"robust","15972","Jordan Mason","MIN","RB",127.7,8.08017000000003,6.14999999999999,109.25,142.67,0,0,-3.99999999999997,103,103,115,35,15
"average","15972","Jordan Mason","MIN","RB",128.95,15.8520897675985,5.81000000000002,109.25,142.67,-0.179999999999978,0,-3.99999999999997,105,103,115,36,10
"weighted","17068","RJ Harvey","DEN","RB",127.443105849582,25.5704911288242,3.89839832869077,102.343923453945,159.972608593888,-1.20153203342623,-5.76565282674717,11.2211804752454,105,111,71,36,11
"weighted","16593","Blake Corum","LAR","RB",123.544707520891,12.1409740899583,2.16845403899723,110.728357928329,140.96856977861,-5.09993036211701,2.6187816476363,-7.78285834003267,113,93,119,37,11
"weighted","16597","Jonathon Brooks","CAR","RB",121.376253481894,22.03759178057,6.77980501392759,92.2833339337376,148.751428118642,-7.26838440111423,-15.8262423469547,0,117,128,101,38,11
"average","16593","Blake Corum","LAR","RB",123.14,11.8115621320806,2.84999999999999,111.74,138.56,-5.99,2.49,-8.10999999999999,119,94,123,37,11
"robust","16593","Blake Corum","LAR","RB",121.55,6.96822000000002,1.375,111.74,138.56,-6.14999999999999,2.49,-8.10999999999999,122,94,123,36,15
"average","16597","Jonathon Brooks","CAR","RB",120.29,22.6056795960661,6.22000000000001,94.69,146.67,-8.83999999999999,-14.56,0,126,145,103,38,11
"robust","16597","Jonathon Brooks","CAR","RB",120.175,26.76093,3.37500000000001,94.69,146.67,-7.52499999999999,-14.56,0,126,145,103,37,15
"weighted","15721","Rachaad White","WAS","RB",114.596448467967,16.9269811089554,0.2950557103064,88.3146558081723,126.56602921292,-14.0481894150418,-19.79492047252,-22.1853989057226,130,144,148,39,11
"weighted","16604","MarShawn Lloyd","GB","RB",114.30139275766,37.8787905417311,1.10090529247911,74.9217141950406,158.87036731988,-14.3432451253482,-33.1878620856518,10.118939201238,133,168,72,40,11
"robust","15721","Rachaad White","WAS","RB",116.8,4.96670999999997,1.97499999999999,91.09,126.35,-10.9,-18.16,-20.32,137,160,162,38,15
"weighted","13319","Aaron Jones","MIN","RB",113.200487465181,14.5976298762143,4.39401114206126,90.1164876065627,125.63393112999,-15.4441504178273,-17.9930886741297,-23.1174969886522,138,136,151,41,11
"robust","13319","Aaron Jones","MIN","RB",114.825,12.23145,3.075,92.15,125.22,-12.875,-17.1,-21.45,142,154,168,39,15
"average","15721","Rachaad White","WAS","RB",114.07,16.9004659699075,1.11,91.09,126.35,-15.06,-18.16,-20.32,146,160,162,39,11
"weighted","15255","Kenneth Gainwell","TB","RB",108.80647632312,21.7255594924271,5.99004178272983,77.8748465914727,129.996584929968,-19.8381615598886,-30.2347296892197,-18.7548431886745,147,164,140,42,12
"average","16604","MarShawn Lloyd","GB","RB",112.96,38.2127334798232,0.649999999999991,75.28,156.94,-16.17,-33.97,10.27,154,199,75,40,11
"robust","16604","MarShawn Lloyd","GB","RB",111.75,48.48102,2.59999999999999,75.28,156.94,-15.95,-33.97,10.27,155,199,75,40,16
"average","13319","Aaron Jones","MIN","RB",112.31,15.1434556822411,4.84,92.15,125.22,-16.82,-17.1,-21.45,158,154,168,41,11
"weighted","17053","Woody Marks","HOU","RB",102.81643454039,8.16280544111183,7.47576601671308,90.1930909101469,109.420324401858,-25.8282033426184,-17.9164853705455,-39.3311037167845,162,135,191,43,12
"robust","15255","Kenneth Gainwell","TB","RB",109.15,25.05594,4.34999999999999,79.98,129.53,-18.55,-29.27,-17.14,164,189,151,41,16
"average","15255","Kenneth Gainwell","TB","RB",107.47,22.3582926450121,4.39,79.98,129.53,-21.66,-29.27,-17.14,172,189,151,42,12
"weighted","16169","Zach Charbonnet","SEA","RB",95.3406685236769,9.35100876821027,3.7025069637883,88.3418013295721,109.650830209375,-33.3039693593315,-19.7677749511203,-39.100597909267,177,143,190,44,13
"robust","17053","Woody Marks","HOU","RB",104.8,4.15128,12.25,92.04,109.08,-22.9,-17.21,-37.59,184,157,217,42,17
"weighted","16165","Tyjae Spears","TEN","RB",91.6381615598886,11.3886531959942,1.27520891364902,77.0793112021729,106.018129721152,-37.0064763231198,-31.0302650785194,-42.7332983974904,184,166,196,45,13
"weighted","16174","Chris Rodriguez Jr.","JAC","RB",90.3629526462396,19.9544128302185,14.4041782729805,64.1806845971662,115.426822495752,-38.2816852367688,-43.9288916835261,-33.3246056228903,186,187,176,46,14
"average","17053","Woody Marks","HOU","RB",103.08,8.04810536710349,8.16,92.04,109.08,-26.05,-17.21,-37.59,188,157,217,43,12
"average","16169","Zach Charbonnet","SEA","RB",94.92,9.11520707389579,3.54000000000001,88.5,107.48,-34.21,-20.75,-39.19,209,168,221,44,13
"weighted","15712","Tyler Allgeier","ARI","RB",75.9587743732591,9.04421536831361,0.749442896935932,68.0718529624891,89.3410766982348,-52.6858635097493,-40.0377233182032,-59.4103514204074,209,178,227,47,14
"weighted","15716","Brian Robinson Jr.","ATL","RB",75.2093314763231,8.38528959297233,2.9948467966574,62.6872129334391,83.3046266867413,-53.4353064066853,-45.4223633472532,-65.446801431901,211,191,246,48,14
"robust","16169","Zach Charbonnet","SEA","RB",92.55,3.85475999999999,1,88.5,107.48,-35.15,-20.75,-39.19,212,168,221,43,17
"robust","16165","Tyjae Spears","TEN","RB",91.55,7.70952,1.10000000000002,78.54,104.24,-36.15,-30.71,-42.43,213,193,225,44,17
"average","16165","Tyjae Spears","TEN","RB",91.38,11.0384328597858,0.359999999999999,78.54,104.24,-37.75,-30.71,-42.43,214,193,225,45,13
"weighted","14086","Justice Hill","BAL","RB",72.2144846796657,12.5532880183749,1.05696378830083,58.6303706398391,85.4040755317521,-56.4301532033427,-49.4792056408533,-63.3473525868901,215,199,236,49,14
"average","16174","Chris Rodriguez Jr.","JAC","RB",91.02,19.4501156808899,14.44,67.46,112.48,-38.11,-41.79,-34.19,216,217,208,46,14
"robust","16174","Chris Rodriguez Jr.","JAC","RB",90.45,13.04688,14.25,67.46,112.48,-37.25,-41.79,-34.19,216,217,208,45,18
"weighted","13132","Alvin Kamara","NO","RB",71.1575208913649,12.0369704323879,1.52277158774372,53.1263948287967,79.9652976766511,-57.4871169916435,-54.9831814518956,-68.7861304419911,218,214,254,50,14
"weighted","16164","Tank Bigsby","PHI","RB",69.6347493036212,16.3643248058923,3.9224930362117,55.9702699876579,93.8983806338626,-59.0098885793872,-52.1393062930345,-54.8530474847796,222,207,218,51,14
"weighted","16747","Tyrone Tracy Jr.","NYG","RB",65.7122562674095,27.2602308578098,0.911699164345407,29.5265149681521,92.2165770602008,-62.9323816155989,-78.5830613125403,-56.5348510584414,233,291,222,52,14
"robust","15716","Brian Robinson Jr.","ATL","RB",76.2,6.81995999999999,0.700000000000003,64.24,82.96,-51.5,-45.01,-63.71,237,223,269,46,18
"weighted","14095","Ty Johnson","BUF","RB",64.8005571030641,9.80144415590679,1.37388579387186,56.3114990381744,79.6398641968191,-63.8440807799443,-51.7980772425179,-69.1115639218231,237,205,256,53,14
"average","15712","Tyler Allgeier","ARI","RB",76.58,9.28719548625956,1.38,68.08,88.32,-52.55,-41.17,-58.35,238,213,254,47,14
"average","15716","Brian Robinson Jr.","ATL","RB",75.2,8.37705198742374,3.36,64.24,82.96,-53.93,-45.01,-63.71,242,223,269,48,14
"robust","15712","Tyler Allgeier","ARI","RB",75.5,10.52646,2.30000000000001,68.08,88.32,-52.2,-41.17,-58.35,243,213,254,47,18
"weighted","16596","Braelon Allen","NYJ","RB",63.4266713091922,20.9573784235516,0.4716573816156,44.8491787966676,96.5516981837848,-65.2179665738162,-63.2603974840247,-52.1997299348574,243,234,213,54,14
"robust","13132","Alvin Kamara","NO","RB",73.2,3.40998,1.3,54.96,80,-54.5,-54.29,-66.67,245,246,279,48,18
"robust","14086","Justice Hill","BAL","RB",71.9,12.89862,1.34999999999999,59.4,85.34,-55.8,-49.85,-61.33,246,237,262,49,18
"weighted","17482","Mike Washington Jr.","LV","RB",62.9550139275766,25.4807963884169,1.65020891364903,49.0431572490726,104.597467768469,-65.6896239554318,-59.0664190316198,-44.1539603501735,246,223,197,55,15
"average","14086","Justice Hill","BAL","RB",71.84,12.3835778351816,0.600000000000009,59.4,85.34,-57.29,-49.85,-61.33,247,237,262,49,14
"robust","16164","Tank Bigsby","PHI","RB",70.55,21.05292,3.44999999999999,55.95,90.7,-57.15,-53.3,-55.97,247,244,250,50,19
"average","13132","Alvin Kamara","NO","RB",71.24,12.093097204604,1.22999999999999,54.96,80,-57.89,-54.29,-66.67,249,246,279,50,14
"weighted","17047","Dylan Sampson","CLE","RB",61.3048050139276,17.4389512546794,0.130988857938704,47.5968402644413,86.6748190137271,-67.3398328690808,-60.512736016251,-62.0766091049151,249,228,233,56,15
"average","16164","Tank Bigsby","PHI","RB",70.01,16.0905018566855,2.64999999999999,55.95,90.7,-59.12,-53.3,-55.97,251,244,250,51,14
"weighted","15749","Isiah Pacheco","DET","RB",61.1738161559889,17.8173237474085,1.84154724842584,42.8882936392373,84.8388375075891,-67.4708217270195,-65.221282641455,-63.9125906110531,251,238,240,57,15
"weighted","15738","Malik Davis","DAL","RB",59.332268907563,17.5391323058814,0.036865007841584,44.8895552520611,82.7222379903263,-69.3123689754454,-63.2200210286313,-66.029190128316,257,233,248,58,15
"weighted","16178","Keaton Mitchell","LAC","RB",59.2954038997214,15.6052614875768,0.173050139275766,36.8042614594688,73.7937587669793,-69.3492339832869,-71.3053148212235,-74.9576693516629,259,258,275,59,15
"average","16747","Tyrone Tracy Jr.","NYG","RB",67.36,27.0165319758107,2.34000000000002,32.68,91.12,-61.77,-76.57,-55.55,260,335,247,52,14
"weighted","13133","Samaje Perine","CIN","RB",59.1223537604457,14.455836391185,3.01720055710306,45.3425548115823,75.1392149250242,-69.5222841225627,-62.76702146911,-73.612213193618,261,230,271,60,15
"robust","16747","Tyrone Tracy Jr.","NYG","RB",67.1,17.34642,3.25000000000001,32.68,91.12,-60.6,-76.57,-55.55,262,335,247,51,19
"average","14095","Ty Johnson","BUF","RB",65.02,9.7158118549095,1.66999999999999,56.78,78.04,-64.11,-52.47,-68.63,267,241,286,53,15
"robust","14095","Ty Johnson","BUF","RB",63.85,6.96821999999999,1.8,56.78,78.04,-63.85,-52.47,-68.63,268,241,286,52,19
"average","16596","Braelon Allen","NYJ","RB",63.35,20.8793258990802,0.289999999999999,46.57,90.99,-65.78,-62.68,-55.68,272,265,248,54,15
"weighted","17485","Kaelon Black","SF","RB",56.1051532033426,26.9522730491017,0.00306406685236738,33.413249878154,98.9768173906881,-72.5394846796658,-74.6963264025383,-49.7746107279541,272,273,209,61,15
"weighted","15254","Najee Harris","NYG","RB",56.1020891364903,7.74622191260433,2.06044568245125,43.9480108684733,62.6631930486361,-72.5425487465181,-64.161565412219,-86.0882350700061,273,237,306,62,15
"robust","16178","Keaton Mitchell","LAC","RB",62.05,15.41904,1.45,39,73.58,-65.65,-70.25,-73.09,274,302,302,53,19
"average","17482","Mike Washington Jr.","LV","RB",63.06,25.2784097601095,1.08,49.08,97.86,-66.07,-60.17,-48.81,276,259,236,55,15
"robust","15749","Isiah Pacheco","DET","RB",60.6,20.7564,0.474999999999994,43.32,83.64,-67.1,-65.93,-63.03,278,276,267,54,19
"robust","13133","Samaje Perine","CIN","RB",60.125,9.85929,1.25000000000001,45.63,74.86,-67.575,-63.62,-71.81,279,268,298,55,19
"average","15749","Isiah Pacheco","DET","RB",61.98,18.3317211412349,1.05,43.32,83.64,-67.15,-65.93,-63.03,280,276,267,56,15
"average","17047","Dylan Sampson","CLE","RB",60.93,17.4925912888857,1.18,47.68,84.23,-68.2,-61.57,-62.44,282,264,265,57,15
"weighted","16757","Kimani Vidal","LAC","RB",54.041643454039,21.0435281722078,1.30676540525852,27.119089224317,79.886485779288,-74.6029944289694,-80.9904870563753,-68.8649423393542,283,310,255,63,15
"average","15738","Malik Davis","DAL","RB",59.75,17.5459871955575,0.249999999999993,45.34,80.495,-69.38,-63.91,-66.175,288,269,275,58,15
"robust","17047","Dylan Sampson","CLE","RB",58.875,5.9304,0.625,47.68,84.23,-68.825,-61.57,-62.44,288,264,265,56,19
"weighted","14080","Devin Singletary","NYG","RB",52.7348780487805,29.6941094988743,0.276939330117536,21.2988418499317,70.60171226965,-75.9097598342279,-86.8107344307606,-78.1497158489923,288,332,286,64,15
"average","16178","Keaton Mitchell","LAC","RB",59.5,15.7608692653673,0.990000000000002,39,73.58,-69.63,-70.25,-73.09,290,302,302,59,15
"weighted","17477","Jonah Coleman","DEN","RB",52.457938718663,20.2517322673312,2.02251114449192,23.292534457188,72.1253237680156,-76.1866991643454,-84.8170418235044,-76.6261043506266,290,323,284,65,15
"robust","16596","Braelon Allen","NYJ","RB",58.25,2.07563999999999,0.0374999999999943,46.57,90.99,-69.45,-62.68,-55.68,292,265,248,57,19
"average","13133","Samaje Perine","CIN","RB",58.51,14.3525868748459,2.29000000000001,45.63,74.86,-70.62,-63.62,-71.81,293,268,298,60,15
"robust","15738","Malik Davis","DAL","RB",58.2125,12.268515,0.237499999999997,45.34,80.495,-69.4875,-63.91,-66.175,293,269,275,58,19
"robust","14080","Devin Singletary","NYG","RB",57.975,0.148259999999992,0.875000000000007,25.06,70.69,-69.725,-84.19,-75.98,294,390,312,59,19
"robust","15254","Najee Harris","NYG","RB",57.1,5.48562,0.199999999999996,45.64,62.4,-70.6,-63.61,-84.27,297,267,338,60,19
"weighted","16603","Ray Davis","BUF","RB",50.435427574171,18.7525438003613,2.20733366757754,26.8865155635393,68.5258311192085,-78.2092103088374,-81.223060717153,-80.2255969994337,297,312,290,66,15
"robust","17477","Jonah Coleman","DEN","RB",56.9,17.64294,2.52500000000001,26.48,71.84,-70.8,-82.77,-74.83,298,377,308,61,20
"average","17485","Kaelon Black","SF","RB",56.22,26.6961045847517,0.299999999999997,35.34,92,-72.91,-73.91,-54.67,305,320,246,61,15
"robust","16603","Ray Davis","BUF","RB",54.375,11.26776,0.624999999999993,30.03,67.145,-73.325,-79.22,-79.525,305,359,321,62,20
"average","15254","Najee Harris","NYG","RB",55.92,7.69590800360815,1.3,45.64,62.4,-73.21,-63.61,-84.27,306,267,338,62,15
"robust","17482","Mike Washington Jr.","LV","RB",53.75,2.96519999999999,0.300000000000004,49.08,97.86,-73.95,-60.17,-48.81,308,259,236,63,20
"weighted","13146","James Conner","ARI","RB",48.2280939065935,16.2831873730526,1.92892956118959,27.8103309628501,66.5045937482869,-80.4165439764149,-80.2992453178422,-82.2468343703553,309,304,298,67,16
"robust","16757","Kimani Vidal","LAC","RB",53.45,20.0151,4.65000000000001,30.3,77.98,-74.25,-78.95,-68.69,310,357,287,64,20
"average","16757","Kimani Vidal","LAC","RB",54.62,20.6038103272186,0.853333333333332,30.3,77.98,-74.51,-78.95,-68.69,312,357,287,63,15
"weighted","16610","Jaylen Wright","MIA","RB",46.2991643454039,10.9455206424133,0.856615598885789,32.4879195084373,56.956114857215,-82.3454735376045,-75.621656772255,-91.7953132614272,312,276,325,68,16
"average","14080","Devin Singletary","NYG","RB",53.7666666666667,29.242833880001,0.646666666666675,25.06,70.69,-75.3633333333333,-84.19,-75.98,315,390,312,64,15
"weighted","16608","George Holani","SEA","RB",45.4425487465181,20.7095415928408,0.910376044568245,21.6712966444455,68.4702560018605,-83.2020891364903,-86.4382796362469,-80.2811721167817,317,330,292,69,16
"weighted","16166","Sean Tucker","TB","RB",44.5321727019499,16.102057120993,1.36385793871867,27.4975984855409,66.3379766956404,-84.1124651810585,-80.6119777951515,-82.4134514230018,319,309,299,70,16
"average","17477","Jonah Coleman","DEN","RB",53.12,20.514555808011,1.995,26.48,71.84,-76.01,-82.77,-74.83,320,377,308,65,15
"average","16603","Ray Davis","BUF","RB",51.125,18.2159957180496,2.35357143320493,30.03,67.145,-78.005,-79.22,-79.525,325,359,321,66,16
"robust","17485","Kaelon Black","SF","RB",48.8,3.70649999999999,0.242857166024692,35.34,92,-78.9,-73.91,-54.67,328,320,246,65,20
"weighted","16387","Christopher Brooks","GB","RB",43.1683147632312,19.585930279029,1.16079387186629,26.3731994564468,70.4182672485767,-85.4763231197772,-81.7363768242456,-78.3331608700655,329,315,287,71,16
"robust","13146","James Conner","ARI","RB",48.5571428339753,19.4856000343482,0.4071428339753,29.52,65.94,-79.1428571660247,-79.73,-80.73,330,362,325,66,20
"robust","16610","Jaylen Wright","MIA","RB",48.15,11.56428,0.799999999999997,33.58,56.96,-79.55,-75.67,-89.71,334,327,353,67,20
"weighted","17055","Jordan James","SF","RB",42.0075208913649,32.0867263119921,1.12646239554319,21.2795776647185,93.3722544984108,-86.6371169916435,-86.8299986159738,-55.3791736202315,338,333,220,72,16
"average","13146","James Conner","ARI","RB",48.7714285667951,16.2602652036269,1.83142856679506,29.52,65.94,-80.3585714332049,-79.73,-80.73,339,362,325,67,16
"robust","16166","Sean Tucker","TB","RB",47.35,23.42508,2.47500000000001,28,64.8,-80.35,-81.25,-81.87,339,372,329,68,21
"robust","16608","George Holani","SEA","RB",44.875,31.50525,1.175,23.35,68.56,-82.825,-85.9,-78.11,343,399,318,69,21
"average","16610","Jaylen Wright","MIA","RB",46.94,10.851866198954,0.470000000000006,33.58,56.96,-82.19,-75.67,-89.71,345,327,353,68,16
"weighted","17474","Emmett Johnson","KC","RB",40.8810584958217,11.6894200754123,0.991163025438446,22.3095845933437,50.7550932003048,-87.7635793871867,-85.7999916873486,-97.9963349183374,345,327,340,73,16
"average","16608","George Holani","SEA","RB",46.47,21.0490082901784,1.00999999999999,23.35,68.56,-82.66,-85.9,-78.11,346,399,318,69,16
"robust","17474","Emmett Johnson","KC","RB",43.7,2.66868000000001,3.14999999999998,25.38,49.98,-84,-83.87,-96.69,349,387,377,70,21
"average","16166","Sean Tucker","TB","RB",45.46,16.5029694297723,2.65000000000001,28,64.8,-83.67,-81.25,-81.87,350,372,329,70,16
"weighted","14805","AJ Dillon","CAR","RB",39.8898954703833,52.7501658765165,0.0898954703832757,3.24292450140744,75.8287486902294,-88.7547424126251,-104.866651779285,-72.9226794284128,353,404,269,74,16
